14.04.2017	10:15:57	19.90	45.40

14.04.2017	10:25:57	19.90	45.40

14.04.2017	10:35:57	19.90	45.40

14.04.2017	10:45:57	19.90	45.40

14.04.2017	10:55:57	19.90	45.50

14.04.2017	11:05:57	19.90	45.50

14.04.2017	11:15:57	20.00	45.60

14.04.2017	11:25:57	20.00	45.80

14.04.2017	11:35:57	20.00	45.80

14.04.2017	11:45:57	20.00	45.90

14.04.2017	11:55:57	20.00	45.80

14.04.2017	12:05:57	20.00	45.80

14.04.2017	12:15:57	20.00	45.90

14.04.2017	12:25:57	20.00	45.90

14.04.2017	12:35:57	20.00	45.90

14.04.2017	12:45:57	20.00	45.90

14.04.2017	12:55:58	20.00	45.80

14.04.2017	13:05:58	20.10	45.90

14.04.2017	13:15:58	20.10	45.90

14.04.2017	13:25:58	20.10	46.00

14.04.2017	13:35:58	20.10	46.00

14.04.2017	13:45:58	20.20	46.00

14.04.2017	13:55:58	20.10	46.00

14.04.2017	14:05:58	20.20	46.00

14.04.2017	14:15:58	20.10	45.90

14.04.2017	14:25:58	20.20	46.10

14.04.2017	14:35:58	20.10	46.00

14.04.2017	14:45:58	20.20	46.10

14.04.2017	14:55:58	20.10	46.10

14.04.2017	15:05:58	20.10	46.00

14.04.2017	15:15:58	20.20	46.20

14.04.2017	15:25:58	20.10	46.00

14.04.2017	15:35:58	20.10	46.10

14.04.2017	15:45:58	20.20	46.20

14.04.2017	15:55:58	20.20	46.30

14.04.2017	16:05:58	20.20	46.30

14.04.2017	16:15:58	20.10	46.20

14.04.2017	16:25:59	20.20	46.30

14.04.2017	16:35:59	20.20	46.30

14.04.2017	16:45:59	20.20	46.40

14.04.2017	16:55:59	20.20	46.40

14.04.2017	17:05:59	20.20	46.40

14.04.2017	17:15:59	20.20	46.40

14.04.2017	17:25:59	20.10	46.30

14.04.2017	17:35:59	20.20	46.40

14.04.2017	17:45:59	20.20	46.40

14.04.2017	17:55:59	20.20	46.40

14.04.2017	18:05:59	20.20	46.50

14.04.2017	18:15:59	20.20	46.50

